-3.698838502168655396e-02,-3.693772852420806885e-02,-2.266607619822025299e-02,-4.523197654634714127e-03,-1.633533625863492489e-03,-1.720893755555152893e-02,-3.492293879389762878e-02,-4.271749779582023621e-02,-4.410193860530853271e-02,-4.261358082294464111e-02,-3.485333919525146484e-02,-2.508292533457279205e-02,-2.595205791294574738e-02,-3.654750436544418335e-02,-4.028221964836120605e-02,-3.267431631684303284e-02,-2.914994396269321442e-02,-3.661508113145828247e-02,-4.107408598065376282e-02,-3.278049454092979431e-02,-1.764692924916744232e-02,6.042487919330596924e-03,5.078523978590965271e-02,1.041424050927162170e-01,1.232559457421302795e-01,8.928354084491729736e-02,3.954702615737915039e-02,1.918397657573223114e-02,2.507923170924186707e-02,2.497465349733829498e-02,9.634193964302539825e-03,-4.374303389340639114e-03,-6.957761477679014206e-03,-7.199179381132125854e-04,1.228973176330327988e-02,2.601622603833675385e-02,2.682593837380409241e-02,1.717268675565719604e-02,2.579805627465248108e-02,6.817329674959182739e-02,1.123593077063560486e-01,1.133863478899002075e-01,7.054036110639572144e-02,2.222563885152339935e-02,-6.787570193409919739e-03,-2.329524978995323181e-02,-3.624757751822471619e-02,-4.053517803549766541e-02,-3.433623909950256348e-02,-2.874648757278919220e-02,-3.158931061625480652e-02,-3.613771870732307434e-02,-3.264393284916877747e-02,-2.207933738827705383e-02
-3.267036378383636475e-02,-1.949103176593780518e-02,-2.846952527761459351e-02,-4.301460832357406616e-02,-3.945605829358100891e-02,-2.476923167705535889e-02,-1.995752938091754913e-02,-2.658575400710105896e-02,-3.259104490280151367e-02,-3.457888588309288025e-02,-3.453716263175010681e-02,-2.939742989838123322e-02,-2.045920677483081818e-02,-1.813407056033611298e-02,-2.345413528382778168e-02,-2.160854265093803406e-02,-6.781206000596284866e-03,4.758604802191257477e-03,-8.865051786415278912e-04,-1.615193299949169159e-02,-2.827059291303157806e-02,-3.378965705633163452e-02,-2.714840881526470184e-02,-5.194829427637159824e-04,3.256331756711006165e-02,4.282023012638092041e-02,3.120638616383075714e-02,3.663746640086174011e-02,7.322310656309127808e-02,9.339449554681777954e-02,5.177026614546775818e-02,-1.737223565578460693e-02,-3.248143568634986877e-02,3.088447637856006622e-02,1.091366484761238098e-01,1.310278624296188354e-01,9.715102612972259521e-02,6.425928324460983276e-02,7.074783742427825928e-02,9.815021604299545288e-02,1.026644930243492126e-01,6.833620369434356689e-02,1.923064514994621277e-02,-1.539766415953636169e-02,-3.158235549926757812e-02,-4.009536281228065491e-02,-4.263637587428092957e-02,-3.611460328102111816e-02,-2.936086058616638184e-02,-3.335230052471160889e-02,-4.048781096935272217e-02,-3.570811450481414795e-02,-2.400985732674598694e-02,-2.396242693066596985e-02
-1.745162531733512878e-02,-2.055885083973407745e-02,-3.408761695027351379e-02,-4.366569593548774719e-02,-3.760278224945068359e-02,-2.213565446436405182e-02,-1.351995952427387238e-02,-1.617182418704032898e-02,-2.004234865307807922e-02,-1.829446852207183838e-02,-1.418587192893028259e-02,-1.119212713092565536e-02,-9.624077007174491882e-03,-1.096201036125421524e-02,-1.193807832896709442e-02,6.325700087472796440e-04,3.255086019635200500e-02,6.575566530227661133e-02,7.785088568925857544e-02,7.101196795701980591e-02,6.071799993515014648e-02,4.567232355475425720e-02,1.578700356185436249e-02,-1.836381480097770691e-02,-3.525897487998008728e-02,-3.609555587172508240e-02,-3.664397075772285461e-02,-3.219598904252052307e-02,-8.531080558896064758e-03,1.708708703517913818e-02,1.176906190812587738e-02,-1.293352432548999786e-02,-6.304309703409671783e-03,4.266958311200141907e-02,7.985895872116088867e-02,6.238471716642379761e-02,1.740788109600543976e-02,-5.227879155427217484e-03,-2.526417374610900879e-03,-4.979757592082023621e-03,-2.087461948394775391e-02,-3.203111886978149414e-02,-3.009618632495403290e-02,-2.386019378900527954e-02,-1.793733611702919006e-02,-1.037329528480768204e-02,-6.575928069651126862e-03,-1.436092238873243332e-02,-2.815232239663600922e-02,-3.456651419401168823e-02,-3.116480819880962372e-02,-2.713003568351268768e-02,-2.833295799791812897e-02,-3.212210163474082947e-02
-1.901458017528057098e-02,-3.614764660596847534e-02,-4.193463921546936035e-02,-3.940955549478530884e-02,-3.558247908949851990e-02,-2.714158780872821808e-02,-1.355339214205741882e-02,-1.403732574544847012e-03,1.151579245924949646e-02,3.424662351608276367e-02,5.898939818143844604e-02,6.238687410950660706e-02,3.804214298725128174e-02,7.642502896487712860e-03,-6.762119010090827942e-03,-3.599264658987522125e-03,8.543648757040500641e-03,2.370811067521572113e-02,3.829777985811233521e-02,5.370418727397918701e-02,7.654762268066406250e-02,1.000088155269622803e-01,9.578546881675720215e-02,5.022365227341651917e-02,-3.145861672237515450e-03,-2.138517796993255615e-02,-1.318986900150775909e-02,-1.862372644245624542e-02,-3.056477010250091553e-02,8.413967676460742950e-03,1.123425215482711792e-01,2.048336714506149292e-01,2.018470168113708496e-01,1.113206148147583008e-01,1.481861248612403870e-02,-3.024991229176521301e-02,-3.457515314221382141e-02,-3.331691026687622070e-02,-3.550754114985466003e-02,-2.653394453227519989e-02,-2.412824687780812383e-04,2.828327007591724396e-02,4.089028388261795044e-02,3.781744837760925293e-02,3.308419510722160339e-02,3.090610168874263763e-02,1.987825147807598114e-02,-4.526200704276561737e-03,-2.701917290687561035e-02,-3.375193104147911072e-02,-3.270528465509414673e-02,-3.782732784748077393e-02,-4.562304913997650146e-02,-4.500756040215492249e-02
-2.529140189290046692e-02,-3.688846528530120850e-02,-4.597782343626022339e-02,-4.019904509186744690e-02,-2.314377389848232269e-02,-8.126409724354743958e-03,-2.241864334791898727e-03,-5.910076433792710304e-04,7.956098765134811401e-03,2.881309203803539276e-02,5.133168399333953857e-02,5.568433180451393127e-02,3.690353035926818848e-02,1.455454621464014053e-02,9.264211170375347137e-03,1.795803941786289215e-02,2.306532301008701324e-02,1.755204796791076660e-02,9.207779541611671448e-03,7.903876714408397675e-03,1.779823563992977142e-02,3.275134786963462830e-02,3.416102007031440735e-02,9.141671471297740936e-03,-2.478499896824359894e-02,-3.693111985921859741e-02,-3.022363968193531036e-02,-3.391162306070327759e-02,-3.609409928321838379e-02,2.443069778382778168e-02,1.588979661464691162e-01,2.679350376129150391e-01,2.437622100114822388e-01,1.093296557664871216e-01,-1.006394624710083008e-02,-4.297841340303421021e-02,-3.140673786401748657e-02,-3.296428546309471130e-02,-3.796041756868362427e-02,-1.324739120900630951e-02,2.829875983297824860e-02,4.632347077131271362e-02,3.115666471421718597e-02,6.549356970936059952e-03,-9.306996129453182220e-03,-1.752556674182415009e-02,-2.335549145936965942e-02,-2.846562862396240234e-02,-3.351002931594848633e-02,-3.605546802282333374e-02,-3.113359212875366211e-02,-2.058520168066024780e-02,-1.453440170735120773e-02,-1.867575570940971375e-02
-3.082569688558578491e-02,-3.801115602254867554e-02,-3.956793621182441711e-02,-1.942205801606178284e-02,1.305096596479415894e-02,3.054832480847835541e-02,2.495789155364036560e-02,1.337098330259323120e-02,9.011222980916500092e-03,8.041372522711753845e-03,4.151081666350364685e-03,-2.874746453016996384e-03,-1.178715098649263382e-02,-1.780480518937110901e-02,-1.096500176936388016e-02,8.904322981834411621e-03,2.358946017920970917e-02,1.777275092899799347e-02,-1.085882773622870445e-03,-1.815692149102687836e-02,-3.159448504447937012e-02,-4.069883748888969421e-02,-3.287493064999580383e-02,-5.825953092426061630e-03,1.537012495100498199e-02,1.116209104657173157e-02,1.384167815558612347e-03,1.542164944112300873e-02,4.321340844035148621e-02,5.153794586658477783e-02,3.891783580183982849e-02,3.488661348819732666e-02,4.698811471462249756e-02,4.786482825875282288e-02,2.147820405662059784e-02,-1.169152557849884033e-02,-2.693485841155052185e-02,-2.610381506383419037e-02,-2.371295355260372162e-02,-2.331469766795635223e-02,-2.097066305577754974e-02,-1.795965246856212616e-02,-1.822750084102153778e-02,-2.059751190245151520e-02,-2.038081362843513489e-02,-1.527970843017101288e-02,-8.420657366514205933e-03,-7.225666195154190063e-03,-1.511075627058744431e-02,-2.271856740117073059e-02,-1.669346727430820465e-02,-5.842272657901048660e-04,5.659466609358787537e-03,-7.401838432997465134e-03
-3.983441740274429321e-02,-3.815822675824165344e-02,-1.622049696743488312e-02,4.254314582794904709e-03,1.031979545950889587e-02,3.889136947691440582e-03,-5.559760145843029022e-03,-8.660489693284034729e-03,-4.143015947192907333e-03,-1.377452397719025612e-03,-9.389003738760948181e-03,-2.480189688503742218e-02,-3.649705648422241211e-02,-3.905925899744033813e-02,-3.575280308723449707e-02,-3.199835121631622314e-02,-3.126591444015502930e-02,-3.405784815549850464e-02,-3.767670691013336182e-02,-3.917487710714340210e-02,-3.597678244113922119e-02,-1.982380822300910950e-02,1.864814013242721558e-02,6.736759841442108154e-02,9.202577173709869385e-02,8.208838850259780884e-02,7.870429009199142456e-02,1.166888251900672913e-01,1.532678157091140747e-01,1.136987134814262390e-01,1.134991180151700974e-02,-4.621220380067825317e-02,1.385100767947733402e-03,8.323606103658676147e-02,9.962958097457885742e-02,5.424914136528968811e-02,2.305597998201847076e-02,3.040913864970207214e-02,2.981672063469886780e-02,-5.429788492619991302e-03,-4.258595407009124756e-02,-4.828416556119918823e-02,-3.262881189584732056e-02,-1.855701580643653870e-02,-7.900678552687168121e-03,3.612064057961106300e-03,7.173042744398117065e-03,-4.646401386708021164e-03,-2.239240892231464386e-02,-3.172483667731285095e-02,-2.925561182200908661e-02,-2.031925506889820099e-02,-1.164719555526971817e-02,-9.237953461706638336e-03
-2.124154753983020782e-02,1.777810277417302132e-03,3.930500149726867676e-02,5.184046924114227295e-02,3.178190439939498901e-02,2.750311745330691338e-03,-1.507779303938150406e-02,-1.963434927165508270e-02,-1.742688566446304321e-02,-1.714602671563625336e-02,-2.560947835445404053e-02,-3.805904462933540344e-02,-4.148284718394279480e-02,-3.507173806428909302e-02,-3.287063166499137878e-02,-3.857611119747161865e-02,-3.663817420601844788e-02,-1.820038259029388428e-02,5.487795453518629074e-03,2.736381441354751587e-02,5.783765763044357300e-02,9.675930440425872803e-02,1.159201562404632568e-01,9.256379306316375732e-02,4.377110674977302551e-02,6.929618306457996368e-03,-1.915127941174432635e-04,1.600067690014839172e-02,4.236337915062904358e-02,6.248501315712928772e-02,5.956212058663368225e-02,3.559719026088714600e-02,1.436739787459373474e-02,9.793444536626338959e-03,7.943746633827686310e-03,-3.997094929218292236e-03,-1.185360923409461975e-02,6.210914580151438713e-04,1.915109902620315552e-02,1.691487058997154236e-02,-6.721383426338434219e-03,-2.920967340469360352e-02,-3.785667568445205688e-02,-3.803720325231552124e-02,-3.494755923748016357e-02,-2.793103083968162537e-02,-2.069625258445739746e-02,-2.076945640146732330e-02,-2.839914709329605103e-02,-3.555734455585479736e-02,-3.461885079741477966e-02,-2.351065352559089661e-02,-7.197311148047447205e-03,3.826489672064781189e-03
-3.394515067338943481e-02,-9.091601707041263580e-03,2.062370628118515015e-02,3.586401045322418213e-02,2.681507356464862823e-02,5.156052764505147934e-03,-9.707832708954811096e-03,-1.536187622696161270e-02,-2.363108657300472260e-02,-3.661587089300155640e-02,-4.215878993272781372e-02,-3.423121944069862366e-02,-2.345279417932033539e-02,-2.206414937973022461e-02,-2.692477777600288391e-02,-2.389083616435527802e-02,-6.595302373170852661e-03,1.554198749363422394e-02,3.190200775861740112e-02,4.742497578263282776e-02,7.192447036504745483e-02,9.336324781179428101e-02,8.281380683183670044e-02,3.560682758688926697e-02,-1.482041459530591965e-02,-3.962176293134689331e-02,-4.493437707424163818e-02,-3.676773607730865479e-02,1.011151913553476334e-02,1.035764217376708984e-01,1.800640672445297241e-01,1.608653217554092407e-01,5.866633355617523193e-02,-3.139261528849601746e-02,-5.281438305974006653e-02,-4.056007787585258484e-02,-3.930919989943504333e-02,-3.405887261033058167e-02,2.385693835094571114e-03,4.550176858901977539e-02,5.117021873593330383e-02,2.035403996706008911e-02,-1.171843800693750381e-02,-2.921400032937526703e-02,-4.005022719502449036e-02,-4.394264891743659973e-02,-3.375075757503509521e-02,-1.949505321681499481e-02,-1.894381828606128693e-02,-2.862120047211647034e-02,-2.934691123664379120e-02,-1.691605523228645325e-02,-6.228349171578884125e-03,-7.577380631119012833e-03
-9.725847281515598297e-03,1.446422375738620758e-02,2.515389211475849152e-02,1.800474897027015686e-02,-3.527647058945149183e-04,-1.821134611964225769e-02,-2.729122154414653778e-02,-3.188221901655197144e-02,-3.940901905298233032e-02,-4.283617809414863586e-02,-3.000089153647422791e-02,-9.253467433154582977e-03,-2.498576650395989418e-03,-1.053469721227884293e-02,-1.069319713860750198e-02,5.735372193157672882e-03,1.954861171543598175e-02,1.508681103587150574e-02,9.869913337752223015e-04,-9.822037070989608765e-03,-1.730151660740375519e-02,-2.144191041588783264e-02,-1.515128184109926224e-02,-1.383707160130143166e-03,3.859336953610181808e-03,-2.063789404928684235e-03,2.463854616507887840e-03,3.569865599274635315e-02,8.816814422607421875e-02,1.331740766763687134e-01,1.476745307445526123e-01,1.208209097385406494e-01,6.137891486287117004e-02,9.617005125619471073e-04,-2.975089289247989655e-02,-3.264871612191200256e-02,-3.235014155507087708e-02,-3.568221628665924072e-02,-2.589942514896392822e-02,5.569818313233554363e-04,2.072161063551902771e-02,1.805896498262882233e-02,3.351839492097496986e-03,-8.481576107442378998e-03,-1.920846104621887207e-02,-3.264511749148368835e-02,-4.061350971460342407e-02,-3.780738636851310730e-02,-3.372234478592872620e-02,-3.661074489355087280e-02,-3.938761726021766663e-02,-3.278628736734390259e-02,-2.089234441518783569e-02,-1.384238712489604950e-02
-1.896396093070507050e-02,9.538576006889343262e-03,7.278900593519210815e-03,-2.090300992131233215e-02,-4.298299551010131836e-02,-4.569267109036445618e-02,-4.048157110810279846e-02,-3.325074911117553711e-02,-1.726265810430049896e-02,4.725944250822067261e-03,1.534856949001550674e-02,5.695863161236047745e-03,-1.117891911417245865e-02,-1.675088331103324890e-02,-9.160259738564491272e-03,-2.536506624892354012e-03,-7.597761228680610657e-03,-2.010344713926315308e-02,-3.059049323201179504e-02,-3.733868896961212158e-02,-4.027551785111427307e-02,-2.951769158244132996e-02,1.467308029532432556e-03,3.371440991759300232e-02,3.948505967855453491e-02,2.618743851780891418e-02,3.341507166624069214e-02,7.285595685243606567e-02,1.040943861007690430e-01,9.313397109508514404e-02,6.216252967715263367e-02,4.857350513339042664e-02,4.477372765541076660e-02,2.144324779510498047e-02,-1.238874904811382294e-02,-2.263640426099300385e-02,-1.149514503777027130e-02,-1.441216096282005310e-02,-3.808339685201644897e-02,-4.973036050796508789e-02,-3.264865279197692871e-02,-8.498443290591239929e-03,3.761546453461050987e-03,1.062586437910795212e-02,1.548292022198438644e-02,5.629327148199081421e-03,-1.827479340136051178e-02,-3.341119363903999329e-02,-3.035813197493553162e-02,-2.789717912673950195e-02,-3.830962628126144409e-02,-4.615754634141921997e-02,-3.707912191748619080e-02,-2.203754149377346039e-02
-1.711853407323360443e-02,-2.601904794573783875e-02,-3.479524329304695129e-02,-3.526069223880767822e-02,-2.586141414940357208e-02,-1.410910766571760178e-02,-3.947910387068986893e-03,1.330447196960449219e-02,4.022265598177909851e-02,5.588382855057716370e-02,3.995551541447639465e-02,6.248431745916604996e-03,-1.345081441104412079e-02,-1.358939521014690399e-02,-1.604577340185642242e-02,-3.088966384530067444e-02,-4.440747946500778198e-02,-4.621155932545661926e-02,-4.085431247949600220e-02,-2.991734631359577179e-02,-8.201096206903457642e-03,1.740955747663974762e-02,2.765266969799995422e-02,1.551774237304925919e-02,-5.140210501849651337e-03,-1.672749407589435577e-02,-8.228085935115814209e-03,2.732432074844837189e-02,8.449313789606094360e-02,1.350775063037872314e-01,1.465872377157211304e-01,1.142936646938323975e-01,6.212873384356498718e-02,1.564602926373481750e-02,-1.185295917093753815e-02,-1.543722674250602722e-02,-2.065860433503985405e-03,6.490390282124280930e-03,-5.724309943616390228e-03,-2.802639268338680267e-02,-3.881422430276870728e-02,-3.483703359961509705e-02,-2.721313759684562683e-02,-1.839333772659301758e-02,-5.330860149115324020e-03,2.721018157899379730e-03,-5.730866920202970505e-03,-2.142605185508728027e-02,-2.510353177785873413e-02,-1.777800917625427246e-02,-1.749327778816223145e-02,-2.866151928901672363e-02,-3.735988214612007141e-02,-3.610752522945404053e-02
-2.096912264823913574e-02,-4.397315531969070435e-02,-2.299505658447742462e-02,2.587451972067356110e-02,5.430936068296432495e-02,5.146892368793487549e-02,4.280797019600868225e-02,4.033038765192031860e-02,3.064874559640884399e-02,6.021008361130952835e-03,-2.079085633158683777e-02,-3.516607359051704407e-02,-3.741019591689109802e-02,-3.667375445365905762e-02,-3.748363256454467773e-02,-3.737540915608406067e-02,-3.418844193220138550e-02,-2.975411526858806610e-02,-2.435888350009918213e-02,-1.341382041573524475e-02,3.062072210013866425e-03,1.241048146039247513e-02,2.513989806175231934e-03,-1.983792707324028015e-02,-3.725368529558181763e-02,-4.334203153848648071e-02,-3.659287095069885254e-02,4.923547749058343470e-05,7.992671430110931396e-02,1.686777025461196899e-01,1.977133005857467651e-01,1.406346112489700317e-01,4.702692851424217224e-02,-1.854339800775051117e-02,-4.170622676610946655e-02,-4.248631745576858521e-02,-2.962100692093372345e-02,-4.738472402095794678e-03,1.295497827231884003e-02,4.196399357169866562e-03,-2.046986855566501617e-02,-3.715001791715621948e-02,-4.183991625905036926e-02,-4.239752516150474548e-02,-3.490515053272247314e-02,-1.625067740678787231e-02,-3.479149658232927322e-03,-1.033847033977508545e-02,-1.942815817892551422e-02,-8.520632050931453705e-03,9.488970041275024414e-03,5.363664589822292328e-03,-1.995352096855640411e-02,-4.080041497945785522e-02
-3.227762505412101746e-02,-1.569588482379913330e-02,1.021877489984035492e-02,2.987869456410408020e-02,2.863764949142932892e-02,1.517846342176198959e-02,5.437541287392377853e-03,-3.742256900295615196e-03,-2.218058891594409943e-02,-4.126141592860221863e-02,-4.610199853777885437e-02,-4.127739742398262024e-02,-4.011317342519760132e-02,-3.893367573618888855e-02,-2.618997544050216675e-02,-7.984630763530731201e-03,-7.210472831502556801e-04,-5.542113445699214935e-03,-1.130100060254335403e-02,-1.527646183967590332e-02,-2.087142318487167358e-02,-2.314927056431770325e-02,-1.683893054723739624e-02,-1.079523842781782150e-02,-1.472623087465763092e-02,-1.846734248101711273e-02,-2.834217157214879990e-03,3.487665578722953796e-02,8.085804432630538940e-02,1.207778453826904297e-01,1.410018652677536011e-01,1.266043931245803833e-01,7.820155471563339233e-02,2.315219305455684662e-02,-7.869020104408264160e-03,-1.061150431632995605e-02,-1.997800311073660851e-03,4.611440002918243408e-03,5.473957862704992294e-03,-1.242095837369561195e-03,-1.372321136295795441e-02,-2.419846691191196442e-02,-2.926881238818168640e-02,-3.404741361737251282e-02,-3.897872939705848694e-02,-3.614845871925354004e-02,-2.639822475612163544e-02,-2.288752049207687378e-02,-2.762802131474018097e-02,-2.361857518553733826e-02,-3.225244814530014992e-03,1.491446886211633682e-02,1.258509885519742966e-02,-2.515831263735890388e-03
1.118355542421340942e-01,1.421327441930770874e-01,1.040789335966110229e-01,3.108758293092250824e-02,-2.004421874880790710e-02,-3.843089565634727478e-02,-4.189482703804969788e-02,-3.614421561360359192e-02,-1.949566043913364410e-02,-3.308695042505860329e-03,-2.275234553962945938e-03,-1.397043373435735703e-02,-2.306275255978107452e-02,-2.091397345066070557e-02,-1.270591933280229568e-02,-8.364174515008926392e-03,-1.156174857169389725e-02,-1.755673810839653015e-02,-2.045928873121738434e-02,-2.006625942885875702e-02,-1.874005794525146484e-02,-1.585478335618972778e-02,-1.223274879157543182e-02,-1.451429817825555801e-02,-2.376120910048484802e-02,-2.532328851521015167e-02,-5.301311612129211426e-03,2.774838544428348541e-02,5.507096275687217712e-02,7.518643885850906372e-02,9.611033648252487183e-02,1.062253862619400024e-01,8.411719650030136108e-02,3.910401836037635803e-02,9.309737943112850189e-03,1.087050698697566986e-02,1.868374086916446686e-02,8.170512504875659943e-03,-1.250504236668348312e-02,-2.473360858857631683e-02,-2.705065533518791199e-02,-2.579238824546337128e-02,-2.161000855267047882e-02,-1.866115443408489227e-02,-2.573851495981216431e-02,-3.788921609520912170e-02,-3.926359862089157104e-02,-3.160510584712028503e-02,-3.340540453791618347e-02,-4.339458793401718140e-02,-3.633090853691101074e-02,-6.163660436868667603e-03,2.002914994955062866e-02,2.519210800528526306e-02
7.373212277889251709e-02,1.031434237957000732e-01,7.509253174066543579e-02,1.528984121978282928e-02,-2.791450172662734985e-02,-4.374498501420021057e-02,-4.501269757747650146e-02,-3.318442031741142273e-02,-9.374230168759822845e-03,6.382434628903865814e-03,-2.141559729352593422e-03,-2.189308591187000275e-02,-3.111720830202102661e-02,-3.006066009402275085e-02,-3.160858526825904846e-02,-3.678349405527114868e-02,-3.798789903521537781e-02,-3.311372175812721252e-02,-2.152378112077713013e-02,-3.452989330980926752e-04,2.239306457340717316e-02,2.693607844412326813e-02,7.048725150525569916e-03,-1.899974420666694641e-02,-3.259677067399024963e-02,-3.200649842619895935e-02,-1.646219752728939056e-02,2.326398342847824097e-02,8.184173703193664551e-02,1.267254948616027832e-01,1.283167749643325806e-01,9.127651900053024292e-02,4.323770105838775635e-02,6.323275156319141388e-03,-9.023371152579784393e-03,4.057706391904503107e-04,2.421432174742221832e-02,3.894892707467079163e-02,2.988672442734241486e-02,5.914000794291496277e-03,-1.475036889314651489e-02,-2.430098317563533783e-02,-2.545521408319473267e-02,-2.346023917198181152e-02,-2.398735843598842621e-02,-2.912404388189315796e-02,-3.249002620577812195e-02,-2.818658947944641113e-02,-2.316405996680259705e-02,-2.737867087125778198e-02,-3.487886860966682434e-02,-3.153318911790847778e-02,-1.808543130755424500e-02,-5.900891963392496109e-03
-3.017698414623737335e-02,1.555440947413444519e-02,7.488961517810821533e-02,9.720167517662048340e-02,7.819861173629760742e-02,5.153169482946395874e-02,3.325844556093215942e-02,1.288403570652008057e-02,-1.243340130895376205e-02,-2.991773933172225952e-02,-3.467777743935585022e-02,-3.526095673441886902e-02,-3.591852635145187378e-02,-3.207203000783920288e-02,-2.329421602189540863e-02,-1.653452776372432709e-02,-1.556069217622280121e-02,-1.595362275838851929e-02,-1.090255938470363617e-02,1.448122435249388218e-03,1.419573742896318436e-02,1.527320593595504761e-02,1.305775003856979311e-05,-2.120732888579368591e-02,-3.337980806827545166e-02,-3.005994856357574463e-02,-9.452425874769687653e-03,3.149693086743354797e-02,8.406494557857513428e-02,1.186034679412841797e-01,1.092611029744148254e-01,6.464063376188278198e-02,1.713561825454235077e-02,-1.213743165135383606e-02,-2.040109969675540924e-02,-6.351158954203128815e-03,2.718799002468585968e-02,5.808647722005844116e-02,5.956119671463966370e-02,3.199187666177749634e-02,-5.170474469196051359e-05,-2.059023641049861908e-02,-3.211693465709686279e-02,-3.783981129527091980e-02,-3.714440762996673584e-02,-3.531965240836143494e-02,-3.614506125450134277e-02,-3.023264184594154358e-02,-1.232985593378543854e-02,-7.895780145190656185e-04,-1.438414584845304489e-02,-4.008873552083969116e-02,-5.140985175967216492e-02,-4.476614296436309814e-02
